genes,logFC,logCPM,LR,PValue,FDR,AGI,At_symbol,At_short_description,perc_ID
BraA02g032030.3C,-0.2921971644079984,7.35118207549059,9.42089884794268,0.002145263405961236,0.029424284224460258,AT5G45440,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,77.033
BraA03g036030.3C,-2.7450575386231963,-0.3426891172679604,9.420279018943631,0.0021459886564616617,0.029424284224460258,AT2G15900,NA,"Phox-associated domain;Phox-like;Sorting nexin, C-terminal",80.312
BraA02g032910.3C,-1.025428261478922,1.017430028004275,9.4200279159775,0.0021462825381898826,0.029424284224460258,AT2G34690,ACD11,NA,73.551
BraA06g023470.3C,-0.5301488746916739,3.682559811533603,9.414877660671237,0.0021523192210137253,0.02949308571160151,AT3G44720,ADT4,NA,81.176
BraA02g032540.3C,0.32242011875610244,6.964755927044508,9.412868147980959,0.0021546792652781623,0.02950592107547118,AT5G46030,NA,NA,85.714
BraA03g028890.3C,-1.2064782308294593,0.9958410627050109,9.412345895223766,0.0021552930473521478,0.02950592107547118,AT4G02830,NA,NA,77.818
BraA10g011880.3C,-0.2111188180885368,6.437264928945779,9.405662252158749,0.0021631637311189302,0.029599682079855066,AT5G53550,ATYSL3,YELLOW STRIPE like 3,89.794
BraA07g037860.3C,-0.4142049184345557,4.644005021904371,9.398927907342767,0.0021711236070328997,0.029694574432733257,AT1G73850,NA,Protein of unknown function (DUF1666),83.787
BraA09g054610.3C,-0.6639615808208321,2.6154177350209213,9.397394310925165,0.002172940439853737,0.029705398141426646,AT2G22770,NAI1,NA,82.166
BraA07g036330.3C,0.4761062053145652,6.190121318137856,9.394213138258309,0.0021767140544396517,0.029742949400475394,AT1G71870,bige1a,MATE efflux family protein,87.095
BraA01g030570.3C,-0.9371709592151571,1.8464040721903812,9.390827345444123,0.0021807376987621344,0.029783880083800805,AT3G23510,NA,NA,82.35
BraA10g013930.3C,0.3614407392531425,3.6404960975066,9.385360265774267,0.002187250656488614,0.02984518973597399,AT3G42860,NA,NA,75.158
BraA05g013960.3C,-0.3914612009831287,5.033987472621994,9.385329573529077,0.0021872872759414797,0.02984518973597399,AT2G30340,LBD13,NA,87.67
BraA04g024220.3C,-0.8419583828145659,2.641930509574448,9.384170606611335,0.002188670514757996,0.0298500035176599,AT2G33710,NA,Integrase-type DNA-binding superfamily protein,82.54
BraA04g029400.3C,-0.47168879816409515,4.250137703046346,9.377329063936088,0.0021968540630246895,0.029947514587152568,AT2G41705,FEX,camphor resistance CrcB family protein,83.454
BraA07g041910.3C,-1.8808231843356162,1.800188152493266,9.368861195800037,0.0022070259446607277,0.030072026135904026,AT1G15690,AtAVP1,Inorganic H pyrophosphatase family protein,82.927
BraA01g002060.3C,-0.39585026413743185,3.9259397253708115,9.366308694770709,0.002210101453526178,0.030086430400313044,AT4G36760,APP1,NA,86.081
BraA07g017440.3C,0.3506772811952314,5.591714667675425,9.366259881407757,0.002210160311097285,0.030086430400313044,AT5G66530,NA,Galactose mutarotase-like superfamily protein,88.395
BraA01g003310.3C,0.49358262668152375,4.40481628672339,9.352846948153044,0.0022263935836651706,0.030293174885679973,AT4G35060,HIPP25,Heavy metal transport/detoxification superfamily protein,89.61
BraA08g019000.3C,-3.271682513644259,-0.33905781792135803,9.351526275808098,0.00222799848026788,0.030300779331643164,AT4G28460,NA,NA,83.333
BraA05g014200.3C,-0.5202832647597447,3.263267368499334,9.342974978056802,0.002238418556097765,0.030428206819821706,AT2G30070,ATKT1,potassium transporter 1,87.906
BraA05g021750.3C,-0.2583567000560246,6.660789581140053,9.334015796413325,0.0022493886892446394,0.030553975779490372,AT1G35670,ATCDPK2,calcium-dependent protein kinase 2,89.178
BraA02g010840.3C,-2.2581899132728966,-0.6280369798904396,9.333505780513605,0.002250014820014282,0.030553975779490372,AT5G59670,NA,Leucine-rich repeat protein kinase family protein,76.552
BraA03g055660.3C,-0.735247935887257,3.250351597677744,9.332354178745263,0.0022514292563274403,0.030553975779490372,AT1G65310,ATXTH17,xyloglucan endotransglucosylase/hydrolase 17,89.737
BraA02g012300.3C,0.47363866943153243,3.3904445600382567,9.331979525714331,0.0022518896123036435,0.030553975779490372,AT5G57390,AIL5,AINTEGUMENTA-like 5,84.661
BraA07g041070.3C,-0.6714843448511116,2.052156724193471,9.323209617252957,0.0022626929836455307,0.030686184620900624,AT1G77890,ATG14a,DNA-directed RNA polymerase II protein,86.129
BraA05g028950.3C,-1.0535676824621998,2.030494158138715,9.319621276347931,0.002267128490514333,0.030731950450734298,AT3G18400,anac058,NA,88.186
BraA03g044900.3C,0.25727522777774164,4.730483686498123,9.318559857095323,0.0022684421882824646,0.030735375729731725,AT3G49870,ARLA1C,NA,91.566
BraA03g044590.3C,-0.6821976702954531,2.645737228073348,9.315943712120088,0.002271683437891026,0.030764902210765423,AT5G61570,NA,Protein kinase superfamily protein,82.74
BraA06g017650.3C,-0.38438054137464855,4.574493099740819,9.312054925098877,0.002276510100641086,0.030815861960453727,AT3G49530,ANAC062,NA,76.397
BraA01g041380.3C,-1.8770939252451468,-0.4295957552695146,9.308981545378572,0.0022803320600148997,0.030853180343069414,AT3G07730,NA,NA,70.765
BraA10g018830.3C,-0.4635528715717567,3.8899950311536973,9.300172718352869,0.002291322548964377,0.030977172551800165,AT5G22630,ADT5,arogenate dehydratase 5,85.714
BraA05g009810.3C,-0.3599427489174898,4.216378428003883,9.299922969802779,0.0022916349343588705,0.030977172551800165,AT2G35390,NA,Phosphoribosyltransferase family protein,85.995
BraA08g019620.3C,0.42971844922684144,8.82361827536447,9.293854543189312,0.00229923861412976,0.031065459036432316,AT4G26970,ACO2,NA,89.267
BraA10g020350.3C,-2.535801203755313,-0.17422036254835696,9.292842058164183,0.0023005097372862104,0.031068142689840067,AT5G20230,ATBCB,blue-copper-binding protein,75.926
BraA07g035660.3C,1.0095525385245148,2.0415260917274707,9.287421326548653,0.002307327325048601,0.031145693360674683,AT1G71000,NA,Chaperone DnaJ-domain superfamily protein,84.6
BraA09g024990.3C,-0.28879283524499916,5.079109153382774,9.285137146314028,0.002310206245602168,0.031170030052446947,AT4G05160,NA,AMP-dependent synthetase and ligase family protein,84.86
BraA01g009740.3C,-1.668129417936169,-0.3672735031587804,9.279400448658464,0.0023174527086864184,0.0312532449093241,AT5G41690,NA,RNA-binding (RRM/RBD/RNP motifs) family protein,72.414
BraA07g034660.3C,-0.49554956485869045,4.019837770936464,9.27842253336263,0.0023186902872121824,0.031255384011150536,AT1G69790,NA,Protein kinase superfamily protein,88.816
BraA08g015530.3C,-0.486366262720752,3.7650207642113047,9.276836223050111,0.0023206992324383544,0.031267914123383374,AT4G35070,NA,SBP (S-ribonuclease binding protein) family protein,78.536
BraA01g002140.3C,-0.8751230987024508,2.857128797258793,9.269282701511187,0.002330289463276271,0.03138253146080289,AT4G36670,AtPLT6,NA,87.775
BraA09g053180.3C,-0.2907531305480765,4.611146381888815,9.253443796170927,0.0023505298922501788,0.0316404042373156,AT2G25300,HPGT3,NA,88.319
BraA09g051810.3C,-0.29814951747832935,4.9061453365048475,9.248844705029953,0.00235644038958194,0.03169434951842475,AT3G62420,ATBZIP53,NA,82.766
BraA04g028070.3C,-0.2839691527876733,5.123946793201655,9.24862302738346,0.002356725658060167,0.03169434951842475,AT2G39970,APEM3,NA,89.458
BraA04g028520.3C,-0.6037080060473144,4.460220228293607,9.244097239331467,0.002362557387934151,0.0317580336026341,AT2G40420,NA,NA,84.006
BraA04g008460.3C,0.6221412971304598,3.5668258825162398,9.238166185252084,0.0023702220553409254,0.03184628594578661,AT4G13620,NA,NA,82.254
BraA04g011430.3C,-0.47474356574058085,3.989015313254756,9.23635756670123,0.002372564339099783,0.031862978106185685,AT5G39040,ABCB27,transporter associated with antigen processing protein 2,88.957
BraA09g013250.3C,0.8434459681843312,1.9739659288297968,9.235507274303572,0.0023736663369570243,0.03186300576875398,AT1G63550,NA,Receptor-like protein kinase-related family protein,82.09
BraA05g033190.3C,0.4358159059048555,4.980509473766267,9.214257970566251,0.0024013752247340394,0.0322200266373764,AT3G13810,AtIDD11,indeterminate(ID)-domain 11,83.141
BraA09g014780.3C,-2.2879178349976996,-0.1988174566338411,9.209055877289842,0.0024082085735630614,0.032296752758784616,AT2G14540,ATSRP2,serpin 2,78.213
BraA08g031710.3C,-2.56093431030208,0.5147138788769895,9.197450351078118,0.00242352452431349,0.032487116344429974,AT1G11300,EGM1,protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding,88.354
BraA04g023690.3C,1.0627896890958999,1.1476409201712527,9.190275446636889,0.002433042739196305,0.03257925766323184,AT2G32960,AtPFA-DSP2,NA,84.467
BraA06g009130.3C,0.844932708290801,2.67241114844255,9.189824646024263,0.002433642035521348,0.03257925766323184,AT1G12550,HPPR3,D-isomer specific 2-hydroxyacid dehydrogenase family protein,80.556
BraA04g019070.3C,-0.4358863494279832,4.283155000345488,9.189726736224657,0.002433772217040655,0.03257925766323184,AT2G46450,ATCNGC12,cyclic nucleotide-gated channel 12,78.826
BraA01g036660.3C,-2.8919619509560963,0.546088136618568,9.183321542097147,0.0024423039767269344,0.0326668495069328,AT3G15500,ANAC055,NA,82.759
BraA02g003110.3C,-0.3794430991142943,5.931957979811401,9.181580321201508,0.0024446285367258785,0.0326668495069328,AT5G09670,NA,loricrin-related,82.211
BraA09g046750.3C,-0.4282029693789139,3.5319901928925206,9.181398425500177,0.00244487150012144,0.0326668495069328,AT3G56000,ATCSLA14,NA,86.174
BraA01g017460.3C,-0.3195746138514856,5.518730505815505,9.180758505339583,0.0024457264549189277,0.0326668495069328,AT4G26690,GDPDL3,PLC-like phosphodiesterase family protein,85.633
BraA02g019830.3C,-0.49831984429590126,2.9367620901249776,9.18034467965711,0.0024462795014469824,0.0326668495069328,AT1G70505,NA,NA,81.946
BraA04g026170.3C,-0.4548811097654761,5.1733441689994475,9.179744571572627,0.002447081725698846,0.0326668495069328,AT2G36880,MAT3,methionine adenosyltransferase 3,84.471
BraA10g029550.3C,-1.4774275814595728,0.41031656213153317,9.17497550487684,0.0024534665109480426,0.03272541523822598,AT5G06860,ATPGIP1,polygalacturonase inhibiting protein 1,82.972
BraA03g054810.3C,-0.7370830792793058,2.1560729212967495,9.174780219474655,0.002453728317364914,0.03272541523822598,AT4G29000,NA,Tesmin/TSO1-like CXC domain-containing protein,85.843
BraA06g010310.3C,0.5303270445831244,2.4008758122829694,9.171711573574939,0.0024578459760166596,0.032765247231132354,AT1G14180,NA,RING/U-box superfamily protein,81.784
BraA08g016190.3C,-0.31359011725371194,6.875833914091202,9.170387079427186,0.0024596254127310867,0.03277388636430272,AT4G05050,UBQ11,ubiquitin 11,86.667
BraA10g020290.3C,0.24033171243470997,6.714340518238756,9.16341575549643,0.002469012848389898,0.032880058489298467,AT5G20280,ATSPS1F,sucrose phosphate synthase 1F,90.854
BraA02g021090.3C,-2.2225869151290545,0.5282123787931493,9.162785335986683,0.0024698635484919035,0.032880058489298467,AT1G17420,ATLOX3,lipoxygenase 3,78.723
BraA05g034590.3C,0.564908605535185,2.463826015641159,9.149988475533704,0.0024871963278095374,0.03309559174275915,AT3G12345,NA,NA,78.61
BraA10g020320.3C,-0.6643384844563804,4.519297493184536,9.147515367059967,0.0024905602512449772,0.033125137446310605,AT5G20250,DIN10,Raffinose synthase family protein,84.712
BraA09g065050.3C,0.6426324181031726,1.8056798542396308,9.136423958974731,0.0025057036748696716,0.033311254728602406,AT1G04150,MCTP10,C2 calcium/lipid-binding plant phosphoribosyltransferase family protein,81.258
BraA04g005380.3C,0.9556466959146157,2.5963785253123977,9.116592060478482,0.0025330140859066144,0.0336588770828178,AT3G54500,LNK2,NA,73.7
BraA02g040660.3C,0.8731952663127344,2.628592559483689,9.113739119717252,0.002536967638550266,0.033695955320276985,AT5G27350,SFP1,Major facilitator superfamily protein,85.456
BraA04g005880.3C,-1.0445184867688668,0.639305662003422,9.108974638396049,0.002543584138095514,0.03376835257211313,AT3G53820,NA,NA,86.408
BraA02g020830.3C,0.46013117515498453,4.077377051506256,9.107892082715168,0.0025450899381190537,0.033772865472942164,AT1G72220,NA,RING/U-box superfamily protein,78.541
BraA03g005720.3C,-0.5453309249099908,3.4203864955999195,9.1013232551485,0.002554246387931379,0.0338788504421228,AT5G13420,TRA2,Aldolase-type TIM barrel family protein,88.836
BraA02g036930.3C,0.2818913859566234,5.289511436331631,9.098937672302242,0.0025575799808863825,0.03389855234491268,AT3G26410,AtTRM11,NA,87.657
BraA01g040630.3C,-1.7002569681156607,-0.1519523234823789,9.098460825191282,0.0025582468523439013,0.03389855234491268,AT5G22690,NA,Disease resistance protein (TIR-NBS-LRR class) family,73.952
BraA04g027590.3C,-1.1703431958286674,1.1082874219935828,9.097749189218874,0.0025592424046645967,0.03389855234491268,AT2G39210,NA,Major facilitator superfamily protein,86.787
BraA03g032010.3C,-0.4462782857311288,4.715282688336019,9.09303314317296,0.0025658499239757868,0.033970539578487474,AT3G05200,ATL6,NA,86.888
BraA09g015480.3C,-0.5924068520850039,1.9498854302776722,9.081933043963005,0.0025814703882406425,0.034161733305872514,AT1G62935,NA,NA,79.554
BraA01g037830.3C,-0.6296577070228501,2.6964926870665624,9.079641291757937,0.0025847074286872505,0.03418627925269917,AT3G13720,PRA1.F3,NA,81.056
BraA08g023920.3C,-0.26272714367148936,6.824944096854005,9.078949405458943,0.002585685509619714,0.03418627925269917,AT1G29340,ATPUB17,plant U-box 17,78.892
BraA01g037160.3C,-1.1202572470683292,1.217849009267517,9.063767730597078,0.0026072418191402332,0.03445555703323644,AT3G14560,NA,NA,86.062
BraA08g021500.3C,-1.331872345014395,1.2919797009444633,9.055170124904862,0.002619530293216528,0.034602167594115996,AT4G37410,CYP81F4,NA,83.73
BraA01g043320.3C,-0.6989595384643055,2.2392300537084124,9.0503055847321,0.002626509161059164,0.0346785402814776,AT3G03980,NA,NA,84.143
BraA09g023870.3C,-0.4189927169824441,4.806606439751616,9.048771654679186,0.0026287137116693723,0.0346918354440266,AT2G03240,NA,EXS (ERD1/XPR1/SYG1) family protein,85.495
BraA05g015060.3C,-0.5672495831155148,2.6919680105069768,9.042310974402241,0.0026380195806259455,0.034798793812191434,AT5G36890,BGLU42,beta glucosidase 42,86.685
BraA01g043770.3C,-0.915643791197511,1.3789467024111206,9.03558783324047,0.002647739007378458,0.03491110767671332,AT3G03180,GOT1,NA,91.726
BraA07g036830.3C,-1.1968605987181646,0.06574980493371269,9.028050661005992,0.0026586784848874607,0.03503939870346677,AT1G72430,SAUR78,SAUR-like auxin-responsive protein family,91.341
BraA01g003830.3C,0.7914850624009643,2.2350968308474033,9.022368711381304,0.002666955611449292,0.03513250120621332,AT4G34419,NA,NA,88.946
BraA03g029690.3C,-1.1155212571230846,1.0455074311660455,9.019721872545531,0.0026708202962276552,0.035155200678016495,AT4G00910,NA,NA,85.733
BraA10g015350.3C,0.5005235780908038,8.140159330563856,9.019526399856375,0.0026711059338689,0.035155200678016495,AT5G57480,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,84.028
BraA03g031240.3C,-1.348746147930971,0.7094360644019709,9.018065718946886,0.002673241359577885,0.03516732774943332,AT3G03150,NA,NA,81.918
BraA01g031330.3C,1.0768103867204466,1.5866806364731865,9.015632453163732,0.0026768024938334995,0.03519819094024912,AT3G22880,ARLIM15,NA,90.269
BraA02g000140.3C,1.4342404883976614,1.6056635915220954,9.01367700428834,0.002679667823539793,0.03520421181979485,AT5G01740,NA,Nuclear transport factor 2 (NTF2) family protein,88.344
BraA08g002820.3C,0.4998018202572161,2.5107948374514737,9.013661239111443,0.002679690936987284,0.03520421181979485,AT1G51380,NA,DEA(D/H)-box RNA helicase family protein,87.479
BraA07g028840.3C,1.0541467608635655,0.5904227646349751,9.005043570330443,0.0026923557120841646,0.035354560411447904,AT5G02910,NA,F-box/RNI-like superfamily protein,66.25
BraA08g006050.3C,-1.820227527042816,-0.36168066437187474,8.998130039772548,0.0027025599587693254,0.03547247706643852,AT1G43650,UMAMIT22,nodulin MtN21 /EamA-like transporter family protein,90.169
BraA09g021780.3C,0.4014811250763073,4.125221336467233,8.995327099684005,0.002706708226996033,0.03551083510852404,AT5G46330,FLS2,Leucine-rich receptor-like protein kinase family protein,83.457
BraA09g060140.3C,-2.1802093353225005,-0.5648792353801144,8.980366398456255,0.0027289592169803417,0.03578655074580649,AT2G30550,DALL3,alpha/beta-Hydrolases superfamily protein,77.778
BraA10g026300.3C,-0.30281475128990354,4.931544570991858,8.97507680972393,0.002736870767192197,0.03586913175799143,AT5G11950,LOG8,Putative lysine decarboxylase family protein,87.273
BraA09g056630.3C,-1.8156217152467855,1.1825604818314484,8.973462123401362,0.0027392904633792045,0.03586913175799143,AT1G19400,E-4PDHase,Erythronate-4-phosphate dehydrogenase family protein,88.306
BraA10g024210.3C,-1.8251980648544066,0.5538345492661334,8.973035566682938,0.0027399300446956346,0.03586913175799143,AT5G15140,NA,Galactose mutarotase-like superfamily protein,87.778
BraA10g031550.3C,0.3633433802468533,8.201995950319196,8.972849225927831,0.0027402094925585143,0.03586913175799143,AT5G04860,NA,NA,77.928
BraA04g020430.3C,-1.3177700205340375,0.9616140896950933,8.971147207876228,0.0027427632814663494,0.035886344506557005,AT2G28570,NA,NA,80.455
BraA03g012750.3C,0.894302710651804,5.670830938825843,8.966478030022799,0.0027497815538092985,0.03596192869108251,AT5G56870,BGAL4,beta-galactosidase 4,90.441
BraA04g021600.3C,0.40475433559226764,5.634355776230624,8.950723992989069,0.002773596398490092,0.03623503681924112,AT2G30360,CIPK11,NA,80.864
BraA08g022360.3C,-1.9251390039637155,0.17715301144480278,8.950693048917302,0.0027736433811021487,0.03623503681924112,AT4G39610,NA,NA,87.964
BraA03g014080.3C,-0.25469871618334167,7.6371684550944074,8.950183598035778,0.0027744170003133387,0.03623503681924112,AT5G54160,AtCOMT,O-methyltransferase 1,89.69
BraA09g002080.3C,1.2485018848253209,0.6533867434800547,8.947131299884063,0.002779056614369631,0.03627927535153649,AT4G02160,NA,NA,82.679
BraA02g005100.3C,-0.4905448197591772,3.4334757474075195,8.944664520726931,0.0027828119724390924,0.036311935683610644,AT5G13740,ZIF1,zinc induced facilitator 1,88.215
BraA01g039310.3C,-1.5655178302812855,0.02277358555692321,8.93811912011617,0.0027928015107226423,0.0364258776058593,AT3G11920,NA,glutaredoxin-related,82.99
